3_levels,5_levels,7_levels,consumption,temperature,hour_of_day,day_of_week,day_of_month,month_of_year
1,1,2,0.349,15.4,1,7,14,8
1,1,1,0.329,12.5,2,7,14,8
1,1,1,0.332,12.5,3,7,14,8
1,1,2,0.349,11.6,4,7,14,8
1,1,2,0.341,13.7,5,7,14,8
1,1,2,0.34,14.6,6,7,14,8
2,2,3,0.597,14.1,7,7,14,8
2,3,3,0.664,10.4,8,7,14,8
3,4,6,0.846,13.9,9,7,14,8
3,5,7,0.958,17.8,10,7,14,8
3,5,7,0.993,20.2,11,7,14,8
3,5,7,1.04,22.5,12,7,14,8
3,5,7,1.034,23.4,13,7,14,8
3,5,7,1,24.4,14,7,14,8
3,5,7,1.032,25.2,15,7,14,8
3,5,7,1.011,26,16,7,14,8
3,5,7,1.031,26.6,17,7,14,8
3,5,7,1.027,26.8,18,7,14,8
3,5,7,0.991,27.2,19,7,14,8
3,5,7,0.942,27,20,7,14,8
3,4,5,0.826,25.5,21,7,14,8
2,3,3,0.67,18.7,22,7,14,8
1,2,3,0.494,15.6,23,7,14,8
1,2,3,0.45,14.4,24,7,14,8
1,2,2,0.415,13.6,1,1,15,8
1,2,2,0.393,13.9,2,1,15,8
1,2,2,0.397,12.6,3,1,15,8
1,2,2,0.399,11.9,4,1,15,8
1,2,2,0.382,11.3,5,1,15,8
1,2,3,0.466,10.9,6,1,15,8
2,3,3,0.655,11,7,1,15,8
2,3,4,0.752,11,8,1,15,8
3,5,6,0.913,15.3,9,1,15,8
3,5,7,0.981,19.4,10,1,15,8
3,5,7,1.051,23.2,11,1,15,8
3,5,7,1.04,24.8,12,1,15,8
3,5,7,1.004,26.4,13,1,15,8
3,5,7,1.011,27.5,14,1,15,8
3,5,7,1.012,29.2,15,1,15,8
3,5,7,0.999,28.8,16,1,15,8
3,5,7,1,29.8,17,1,15,8
3,5,7,0.983,29.7,18,1,15,8
3,5,7,0.946,30.5,19,1,15,8
3,5,6,0.929,29.5,20,1,15,8
3,5,6,0.926,27.2,21,1,15,8
2,4,5,0.793,20.8,22,1,15,8
2,2,3,0.532,18.1,23,1,15,8
1,2,3,0.446,16.8,24,1,15,8
1,2,2,0.423,16,1,2,16,8
1,2,2,0.396,15.2,2,2,16,8
1,2,2,0.393,15.3,3,2,16,8
1,2,2,0.402,18,4,2,16,8
1,2,2,0.388,14.9,5,2,16,8
1,2,2,0.381,13.7,6,2,16,8
2,3,3,0.634,13.8,7,2,16,8
2,3,4,0.735,13.1,8,2,16,8
3,5,6,0.897,18.3,9,2,16,8
3,5,7,0.958,20.9,10,2,16,8
3,5,7,1.004,23.1,11,2,16,8
3,5,7,1.028,25.8,12,2,16,8
3,5,7,1.047,28.1,13,2,16,8
3,5,7,1.019,29.3,14,2,16,8
3,5,7,1.053,30.6,15,2,16,8
3,5,7,1.061,31.5,16,2,16,8
3,5,7,1.056,31.7,17,2,16,8
3,5,7,1.013,32.1,18,2,16,8
3,5,7,0.949,29.1,19,2,16,8
3,5,7,0.943,24.7,20,2,16,8
3,5,6,0.929,24,21,2,16,8
2,3,5,0.772,22.5,22,2,16,8
1,2,3,0.476,20.8,23,2,16,8
1,2,3,0.435,19.2,24,2,16,8
1,2,3,0.435,19.9,1,3,17,8
1,2,2,0.395,17,2,3,17,8
1,2,2,0.389,18.6,3,3,17,8
1,2,2,0.382,18.7,4,3,17,8
1,2,2,0.367,18.4,5,3,17,8
1,2,3,0.429,17.8,6,3,17,8
2,3,3,0.638,16,7,3,17,8
2,3,4,0.73,13.9,8,3,17,8
3,4,6,0.861,17.8,9,3,17,8
3,5,6,0.914,20.2,10,3,17,8
3,5,7,0.99,22.1,11,3,17,8
3,5,7,1.025,24.8,12,3,17,8
3,5,7,1.029,26.1,13,3,17,8
3,5,7,1.009,27.8,14,3,17,8
3,5,7,1.071,28.3,15,3,17,8
3,5,7,1.037,29.9,16,3,17,8
3,5,7,1.067,31,17,3,17,8
3,5,7,1.073,30.9,18,3,17,8
3,5,7,1.068,31.2,19,3,17,8
3,5,7,1.041,30.8,20,3,17,8
3,5,7,0.991,27.6,21,3,17,8
2,4,5,0.793,22.4,22,3,17,8
2,2,3,0.547,20.7,23,3,17,8
1,2,3,0.432,20.7,24,3,17,8
1,2,3,0.443,19.6,1,4,18,8
1,2,3,0.445,18.3,2,4,18,8
1,2,3,0.431,18.1,3,4,18,8
1,2,2,0.425,18.1,4,4,18,8
1,2,2,0.426,17.4,5,4,18,8
1,2,3,0.427,17.2,6,4,18,8
2,3,4,0.693,17.3,7,4,18,8
2,3,5,0.771,15.8,8,4,18,8
3,5,6,0.912,17.8,9,4,18,8
3,5,7,0.998,18.8,10,4,18,8
3,5,7,1.005,20.2,11,4,18,8
3,5,7,1.049,23,12,4,18,8
3,5,7,1.084,23.5,13,4,18,8
3,5,7,1.051,24.5,14,4,18,8
3,5,7,1.05,25.4,15,4,18,8
3,5,7,1.038,26.7,16,4,18,8
3,5,7,1.036,25.5,17,4,18,8
3,5,7,1.027,26,18,4,18,8
3,5,7,1.003,25.9,19,4,18,8
3,5,7,1.003,25.4,20,4,18,8
3,5,7,0.988,24.2,21,4,18,8
2,3,5,0.775,22.6,22,4,18,8
2,2,3,0.534,19.7,23,4,18,8
1,2,3,0.464,18.5,24,4,18,8
1,2,3,0.431,17.8,1,5,19,8
1,2,2,0.419,17.1,2,5,19,8
1,2,2,0.407,17.6,3,5,19,8
1,2,2,0.402,18.5,4,5,19,8
1,2,2,0.403,18.6,5,5,19,8
1,2,3,0.463,18.8,6,5,19,8
2,3,4,0.738,18.8,7,5,19,8
2,3,5,0.779,18.6,8,5,19,8
3,5,6,0.884,18.4,9,5,19,8
3,5,7,0.971,18.9,10,5,19,8
3,5,7,1.007,20.4,11,5,19,8
3,5,7,1.029,22.4,12,5,19,8
3,5,7,1.009,22.9,13,5,19,8
3,5,7,1.034,22.2,14,5,19,8
3,5,7,1,21.7,15,5,19,8
3,5,7,1.007,22.8,16,5,19,8
3,5,7,1.022,22.4,17,5,19,8
3,5,7,1.005,23.5,18,5,19,8
3,5,7,0.97,23.5,19,5,19,8
3,5,7,0.96,23.1,20,5,19,8
3,5,7,0.977,22,21,5,19,8
2,3,4,0.756,20.3,22,5,19,8
1,2,3,0.506,20.5,23,5,19,8
1,2,3,0.428,20,24,5,19,8
1,2,2,0.397,19.6,1,6,20,8
1,2,2,0.387,20,2,6,20,8
1,2,2,0.385,20,3,6,20,8
1,2,2,0.393,19.1,4,6,20,8
1,2,2,0.388,19.5,5,6,20,8
1,2,2,0.412,19.1,6,6,20,8
2,3,4,0.691,18.6,7,6,20,8
2,3,4,0.729,18.7,8,6,20,8
3,5,6,0.887,19.1,9,6,20,8
3,5,7,0.986,19.9,10,6,20,8
3,5,7,1.047,20.7,11,6,20,8
3,5,7,1.071,22.4,12,6,20,8
3,5,7,1.07,26.4,13,6,20,8
3,5,7,1.069,28.1,14,6,20,8
3,5,7,1.089,28.5,15,6,20,8
3,5,7,1.077,29.3,16,6,20,8
3,5,7,1.062,30,17,6,20,8
3,5,7,1.062,30.6,18,6,20,8
3,5,7,1.035,30.8,19,6,20,8
3,5,7,0.997,30.7,20,6,20,8
3,5,7,0.977,27.4,21,6,20,8
2,3,4,0.754,24.9,22,6,20,8
1,2,3,0.519,20.4,23,6,20,8
1,2,3,0.45,18.7,24,6,20,8
1,2,2,0.407,18.1,1,7,21,8
1,2,2,0.395,20.1,2,7,21,8
1,2,2,0.39,18.6,3,7,21,8
1,1,2,0.361,19.6,4,7,21,8
1,2,2,0.399,17.7,5,7,21,8
1,2,3,0.461,18.1,6,7,21,8
2,2,3,0.618,17,7,7,21,8
2,3,4,0.72,15.9,8,7,21,8
3,5,6,0.904,18.3,9,7,21,8
3,5,7,1.03,22.7,10,7,21,8
3,5,7,1.041,25.7,11,7,21,8
3,5,7,1.039,27.9,12,7,21,8
3,5,7,1.058,29.7,13,7,21,8
3,5,7,1.049,31,14,7,21,8
3,5,7,1.039,31.5,15,7,21,8
3,5,7,1.021,32,16,7,21,8
3,5,7,1.061,32.6,17,7,21,8
3,5,7,1.009,33.2,18,7,21,8
3,5,7,0.997,33.1,19,7,21,8
3,5,7,0.991,32.4,20,7,21,8
3,5,6,0.874,27.5,21,7,21,8
2,3,4,0.696,22.1,22,7,21,8
1,2,3,0.519,20.2,23,7,21,8
1,2,3,0.437,20.1,24,7,21,8
1,2,2,0.408,23.8,1,1,22,8
1,2,2,0.407,21.6,2,1,22,8
1,2,2,0.403,19.5,3,1,22,8
1,2,2,0.4,21.1,4,1,22,8
1,2,2,0.394,19.1,5,1,22,8
1,2,3,0.443,19.8,6,1,22,8
2,3,3,0.66,19.3,7,1,22,8
2,3,4,0.765,16.8,8,1,22,8
3,5,6,0.932,20.1,9,1,22,8
2,3,3,0.643,23.2,10,1,22,8
1,2,2,0.385,26.2,11,1,22,8
3,5,7,1.101,28.9,12,1,22,8
3,5,7,1.165,30.6,13,1,22,8
3,5,7,1.119,32,14,1,22,8
3,5,7,1.206,33.1,15,1,22,8
3,5,7,1.155,34.7,16,1,22,8
3,5,7,1.157,34,17,1,22,8
3,5,7,1.139,35,18,1,22,8
3,5,7,1.136,34.6,19,1,22,8
3,5,7,1.023,32.7,20,1,22,8
3,5,7,0.968,27.1,21,1,22,8
2,3,4,0.745,26,22,1,22,8
2,2,3,0.528,24.9,23,1,22,8
1,2,3,0.441,21.5,24,1,22,8
1,2,3,0.517,19.9,1,2,23,8
1,2,3,0.509,18.6,2,2,23,8
1,2,3,0.496,18.8,3,2,23,8
1,2,3,0.466,18.4,4,2,23,8
1,2,3,0.43,18.5,5,2,23,8
1,2,3,0.435,18.5,6,2,23,8
2,3,3,0.67,18.3,7,2,23,8
2,3,5,0.774,18.2,8,2,23,8
3,5,6,0.883,18.5,9,2,23,8
3,5,7,0.939,18.9,10,2,23,8
3,5,7,0.969,18.9,11,2,23,8
3,5,6,0.927,19.8,12,2,23,8
3,5,7,0.938,21.1,13,2,23,8
3,5,7,0.97,20.6,14,2,23,8
3,5,7,1.03,22.5,15,2,23,8
3,5,7,1.084,24.4,16,2,23,8
3,5,7,1.092,25.8,17,2,23,8
3,5,7,1.096,26.4,18,2,23,8
3,5,7,1.051,26.6,19,2,23,8
3,5,7,1.023,26.2,20,2,23,8
3,5,7,0.95,24.8,21,2,23,8
2,3,4,0.743,23.1,22,2,23,8
2,2,3,0.54,21,23,2,23,8
1,2,3,0.467,20.9,24,2,23,8
1,2,3,0.462,20.8,1,3,24,8
1,2,3,0.461,21.2,2,3,24,8
1,2,3,0.429,21.1,3,3,24,8
1,2,3,0.443,20.5,4,3,24,8
1,2,3,0.438,20.1,5,3,24,8
1,2,3,0.49,19.4,6,3,24,8
2,3,4,0.71,19.3,7,3,24,8
2,3,4,0.768,19.5,8,3,24,8
3,5,6,0.896,20.2,9,3,24,8
3,5,7,0.984,21.1,10,3,24,8
3,5,7,1,20.4,11,3,24,8
3,5,7,1.03,20.3,12,3,24,8
3,5,7,1.016,20.5,13,3,24,8
3,5,7,1.025,21.1,14,3,24,8
3,5,7,1.05,21.2,15,3,24,8
3,5,7,1.008,23.4,16,3,24,8
3,5,7,0.997,24.4,17,3,24,8
3,5,7,0.978,24.7,18,3,24,8
3,5,7,0.955,25.1,19,3,24,8
3,5,6,0.933,25.3,20,3,24,8
3,5,6,0.901,23.9,21,3,24,8
2,3,4,0.722,22.3,22,3,24,8
1,2,3,0.483,20.4,23,3,24,8
1,2,3,0.433,18.6,24,3,24,8
1,2,2,0.41,18.6,1,4,25,8
1,2,2,0.393,18.9,2,4,25,8
1,2,2,0.38,20,3,4,25,8
1,2,2,0.374,20.2,4,4,25,8
1,2,2,0.385,19.6,5,4,25,8
1,2,3,0.439,19.7,6,4,25,8
2,3,4,0.677,19.3,7,4,25,8
2,3,4,0.745,18.9,8,4,25,8
3,5,7,0.955,19.5,9,4,25,8
3,5,7,1.012,21.8,10,4,25,8
3,5,7,1.044,22.4,11,4,25,8
3,5,7,1.041,24,12,4,25,8
3,5,7,1.046,26,13,4,25,8
3,5,7,1.035,26.3,14,4,25,8
3,5,7,1.059,27.3,15,4,25,8
3,5,7,1.022,27,16,4,25,8
3,5,7,1.016,27.6,17,4,25,8
3,5,7,1.062,26.5,18,4,25,8
3,5,7,1.007,26.1,19,4,25,8
3,5,7,0.977,25.9,20,4,25,8
3,5,6,0.933,23.6,21,4,25,8
2,3,4,0.73,18.6,22,4,25,8
1,2,3,0.5,16.2,23,4,25,8
1,2,2,0.417,15.1,24,4,25,8
1,2,2,0.395,14.4,1,5,26,8
1,2,2,0.384,14.7,2,5,26,8
1,2,2,0.381,16.7,3,5,26,8
1,2,2,0.373,16.1,4,5,26,8
1,2,2,0.38,14.9,5,5,26,8
1,2,3,0.428,13.7,6,5,26,8
2,3,4,0.689,13.6,7,5,26,8
2,3,5,0.772,13.9,8,5,26,8
3,5,6,0.887,16.7,9,5,26,8
3,5,7,1.007,19.4,10,5,26,8
3,5,7,1.057,22.4,11,5,26,8
3,5,7,1.086,23.3,12,5,26,8
3,5,7,1.152,23.9,13,5,26,8
3,5,7,1.129,25.5,14,5,26,8
3,5,7,1.161,25.8,15,5,26,8
3,5,7,1.162,25.6,16,5,26,8
3,5,7,1.122,27.2,17,5,26,8
3,5,7,1.061,26.3,18,5,26,8
3,5,7,1.053,26.5,19,5,26,8
3,5,7,0.985,26,20,5,26,8
3,5,6,0.896,24,21,5,26,8
2,3,4,0.703,20.7,22,5,26,8
1,2,3,0.485,17,23,5,26,8
1,2,2,0.409,15.7,24,5,26,8
1,2,2,0.384,15.9,1,6,27,8
1,2,2,0.368,16.3,2,6,27,8
1,1,2,0.356,14.9,3,6,27,8
1,1,2,0.36,15.7,4,6,27,8
1,1,2,0.365,15.6,5,6,27,8
1,2,2,0.426,15.4,6,6,27,8
2,3,3,0.635,15,7,6,27,8
2,3,4,0.721,14.9,8,6,27,8
3,5,6,0.89,15.7,9,6,27,8
3,5,7,0.967,19.3,10,6,27,8
3,5,7,0.966,22.6,11,6,27,8
3,5,7,1.063,24.6,12,6,27,8
3,5,7,1.018,25.9,13,6,27,8
3,5,7,1.036,26.3,14,6,27,8
3,5,7,1.025,27.1,15,6,27,8
3,5,7,0.99,27.8,16,6,27,8
3,5,7,0.986,27,17,6,27,8
3,5,7,0.954,28.4,18,6,27,8
3,5,7,1.001,26.1,19,6,27,8
3,5,6,0.924,25.1,20,6,27,8
3,5,6,0.907,24.5,21,6,27,8
2,3,4,0.711,20.5,22,6,27,8
1,2,3,0.469,16.9,23,6,27,8
1,2,2,0.379,15.6,24,6,27,8
1,1,2,0.353,15.4,1,7,28,8
1,1,2,0.345,18,2,7,28,8
1,1,2,0.338,17.1,3,7,28,8
1,1,1,0.335,17.1,4,7,28,8
1,1,2,0.355,16.8,5,7,28,8
1,2,2,0.409,17.1,6,7,28,8
2,2,3,0.572,16.5,7,7,28,8
2,3,3,0.665,16.1,8,7,28,8
3,4,6,0.842,16,9,7,28,8
3,5,7,0.961,18.9,10,7,28,8
3,5,7,1.023,23.2,11,7,28,8
3,5,7,1.017,26.7,12,7,28,8
3,5,7,1.035,28.6,13,7,28,8
3,5,7,1.022,29.8,14,7,28,8
3,5,7,1.015,30,15,7,28,8
3,5,7,1.021,30.1,16,7,28,8
3,5,7,0.984,30.5,17,7,28,8
3,5,7,0.967,30.7,18,7,28,8
3,5,7,0.964,30.1,19,7,28,8
3,5,6,0.885,29.7,20,7,28,8
3,4,5,0.809,20.7,21,7,28,8
2,3,3,0.67,20.8,22,7,28,8
1,2,3,0.476,20.1,23,7,28,8
1,2,2,0.403,19.8,24,7,28,8
1,2,2,0.394,19.2,1,1,29,8
1,2,2,0.418,18.3,2,1,29,8
1,2,2,0.37,17,3,1,29,8
1,2,2,0.389,16.3,4,1,29,8
1,2,2,0.379,17.2,5,1,29,8
1,2,2,0.392,18.2,6,1,29,8
2,3,4,0.699,18.6,7,1,29,8
2,3,5,0.774,18.1,8,1,29,8
3,4,6,0.872,18.7,9,1,29,8
3,5,7,0.937,20.2,10,1,29,8
3,5,7,0.991,21.3,11,1,29,8
3,5,7,1,22.1,12,1,29,8
3,5,7,1,23.1,13,1,29,8
3,5,7,0.985,22.7,14,1,29,8
3,5,7,0.977,23.3,15,1,29,8
3,5,7,0.989,23.5,16,1,29,8
3,5,7,0.951,22.8,17,1,29,8
3,5,7,0.96,22.9,18,1,29,8
3,5,6,0.912,23.1,19,1,29,8
3,5,6,0.874,22.5,20,1,29,8
3,4,6,0.868,21.6,21,1,29,8
2,3,4,0.714,20.6,22,1,29,8
1,2,3,0.513,19,23,1,29,8
1,2,3,0.458,18.2,24,1,29,8
1,2,2,0.418,16.7,1,2,30,8
1,2,3,0.44,16.3,2,2,30,8
1,2,3,0.443,15.6,3,2,30,8
1,2,3,0.435,17.7,4,2,30,8
1,2,3,0.427,15.9,5,2,30,8
2,2,3,0.56,17.5,6,2,30,8
2,2,3,0.609,15.1,7,2,30,8
2,3,3,0.656,14.5,8,2,30,8
3,4,6,0.856,16.3,9,2,30,8
3,5,7,0.954,19.6,10,2,30,8
3,5,7,1.051,23.8,11,2,30,8
3,5,7,1.096,25.9,12,2,30,8
3,5,7,1.114,28.6,13,2,30,8
3,5,7,1.121,29.2,14,2,30,8
3,5,7,1.123,29.6,15,2,30,8
3,5,7,1.108,30.3,16,2,30,8
3,5,7,1.11,31.5,17,2,30,8
3,5,7,1.128,31,18,2,30,8
3,5,7,1.098,28,19,2,30,8
3,5,7,1.023,27.5,20,2,30,8
3,5,7,0.956,23.7,21,2,30,8
2,3,4,0.753,21.1,22,2,30,8
2,2,3,0.56,23.5,23,2,30,8
1,2,3,0.489,22.5,24,2,30,8
1,2,3,0.468,19.5,1,3,31,8
1,2,3,0.467,18.4,2,3,31,8
1,2,3,0.478,18.9,3,3,31,8
1,2,3,0.461,19.2,4,3,31,8
1,2,3,0.453,19,5,3,31,8
1,2,3,0.515,18,6,3,31,8
2,3,4,0.732,19,7,3,31,8
2,3,4,0.769,20.5,8,3,31,8
3,5,6,0.914,20.3,9,3,31,8
3,5,7,0.951,20.6,10,3,31,8
3,5,6,0.931,22.3,11,3,31,8
3,5,6,0.923,22.9,12,3,31,8
3,5,7,0.938,23.3,13,3,31,8
3,5,7,0.995,24.2,14,3,31,8
3,5,7,0.973,24.2,15,3,31,8
3,5,7,1.005,24.5,16,3,31,8
3,5,7,1,25,17,3,31,8
3,5,7,0.987,25.5,18,3,31,8
3,5,7,0.974,25.2,19,3,31,8
3,5,7,0.952,24.9,20,3,31,8
3,4,6,0.863,22.5,21,3,31,8
2,3,4,0.727,17.4,22,3,31,8
1,2,3,0.484,16,23,3,31,8
1,2,2,0.392,16.1,24,3,31,8
1,2,2,0.382,17.9,1,4,1,9
1,2,2,0.387,20.3,2,4,1,9
1,2,2,0.388,19,3,4,1,9
1,2,2,0.376,18,4,4,1,9
1,2,2,0.373,16,5,4,1,9
1,2,3,0.436,14.1,6,4,1,9
2,3,4,0.699,16.1,7,4,1,9
2,3,4,0.725,14.6,8,4,1,9
3,4,5,0.81,15.7,9,4,1,9
3,5,6,0.895,18.5,10,4,1,9
3,5,7,0.95,19.9,11,4,1,9
3,5,7,1.01,21.6,12,4,1,9
3,5,7,1.048,23.9,13,4,1,9
3,5,7,1.041,25.7,14,4,1,9
3,5,7,1.013,26.3,15,4,1,9
3,5,7,0.978,26.4,16,4,1,9
3,5,7,0.982,26.7,17,4,1,9
3,5,7,0.985,27.6,18,4,1,9
3,5,7,0.996,27.3,19,4,1,9
3,5,7,0.969,26.4,20,4,1,9
3,4,6,0.869,24.2,21,4,1,9
2,3,4,0.747,17.8,22,4,1,9
1,2,3,0.477,15.8,23,4,1,9
1,2,2,0.379,14.6,24,4,1,9
1,1,1,0.334,13.8,1,5,2,9
1,1,2,0.341,13.2,2,5,2,9
1,1,2,0.34,13.4,3,5,2,9
1,1,2,0.349,12.8,4,5,2,9
1,1,1,0.328,12.1,5,5,2,9
1,2,3,0.453,11.8,6,5,2,9
2,3,4,0.679,11.3,7,5,2,9
2,3,4,0.728,11.1,8,5,2,9
3,4,5,0.819,14.3,9,5,2,9
3,5,6,0.925,19.3,10,5,2,9
3,5,7,0.992,21.4,11,5,2,9
3,5,7,0.997,23.8,12,5,2,9
3,5,7,1.054,24.2,13,5,2,9
3,5,7,1.015,26.1,14,5,2,9
3,5,7,1.048,27,15,5,2,9
3,5,7,1.013,27.3,16,5,2,9
3,5,7,1.03,28.3,17,5,2,9
3,5,7,1.021,28,18,5,2,9
3,5,7,1.01,27.8,19,5,2,9
3,5,7,0.986,28,20,5,2,9
3,5,7,0.95,22.8,21,5,2,9
2,3,4,0.762,19,22,5,2,9
1,2,3,0.497,17.8,23,5,2,9
1,2,2,0.405,15.9,24,5,2,9
1,2,2,0.386,15,1,6,3,9
1,1,2,0.362,14.3,2,6,3,9
1,1,2,0.338,15,3,6,3,9
1,1,2,0.364,13.7,4,6,3,9
1,1,2,0.348,13.2,5,6,3,9
1,2,2,0.405,12.8,6,6,3,9
2,3,4,0.703,15.2,7,6,3,9
2,3,4,0.697,15.2,8,6,3,9
2,4,5,0.803,16.3,9,6,3,9
3,5,7,0.939,19.1,10,6,3,9
3,5,7,1.036,21.9,11,6,3,9
3,5,7,1.083,24.4,12,6,3,9
3,5,7,1.115,26.3,13,6,3,9
3,5,7,1.1,27.4,14,6,3,9
3,5,7,1.078,27.9,15,6,3,9
3,5,7,1.05,28.6,16,6,3,9
3,5,7,0.992,27.9,17,6,3,9
3,5,7,0.983,24,18,6,3,9
3,5,7,0.966,26.4,19,6,3,9
3,5,6,0.918,26.1,20,6,3,9
3,5,6,0.896,22.3,21,6,3,9
2,3,4,0.715,17.6,22,6,3,9
1,2,3,0.471,16.9,23,6,3,9
1,2,2,0.387,16.3,24,6,3,9
1,1,2,0.349,18.8,1,7,4,9
1,1,2,0.341,17.8,2,7,4,9
1,1,2,0.337,16.7,3,7,4,9
1,1,2,0.337,16.6,4,7,4,9
1,1,1,0.325,16.5,5,7,4,9
1,2,2,0.398,14.4,6,7,4,9
2,3,3,0.648,14.9,7,7,4,9
2,3,3,0.67,12.8,8,7,4,9
3,4,5,0.813,13.5,9,7,4,9
3,5,6,0.894,18.1,10,7,4,9
3,5,7,0.954,22.4,11,7,4,9
3,5,7,1.04,25.2,12,7,4,9
3,5,7,1.039,27.2,13,7,4,9
3,5,7,1.07,27.8,14,7,4,9
3,5,7,1.097,28.1,15,7,4,9
3,5,7,1.066,29.2,16,7,4,9
3,5,7,1.068,29.7,17,7,4,9
3,5,7,1.032,29.4,18,7,4,9
3,5,7,0.983,29.9,19,7,4,9
3,5,7,0.989,29.6,20,7,4,9
3,4,6,0.852,23.1,21,7,4,9
2,3,4,0.679,18.5,22,7,4,9
1,2,3,0.483,16.7,23,7,4,9
1,2,2,0.386,15.8,24,7,4,9
1,2,2,0.38,15.1,1,1,5,9
1,1,2,0.362,14.4,2,1,5,9
1,1,2,0.363,14.4,3,1,5,9
1,1,1,0.329,13.9,4,1,5,9
1,1,2,0.344,13.3,5,1,5,9
1,2,3,0.443,12.8,6,1,5,9
2,3,3,0.668,12.4,7,1,5,9
2,3,4,0.701,12,8,1,5,9
3,4,5,0.808,13.3,9,1,5,9
3,5,6,0.895,19.9,10,1,5,9
3,5,7,0.989,22.3,11,1,5,9
3,5,7,1.047,24.6,12,1,5,9
3,5,7,1.046,27.2,13,1,5,9
3,5,7,1.016,29,14,1,5,9
3,5,7,1.002,30.1,15,1,5,9
3,5,7,0.993,30.4,16,1,5,9
3,5,7,1.018,31.1,17,1,5,9
3,5,7,0.988,31.2,18,1,5,9
3,5,7,0.967,30.8,19,1,5,9
3,5,7,0.969,28,20,1,5,9
3,5,6,0.931,21.2,21,1,5,9
2,3,4,0.694,18.1,22,1,5,9
1,2,3,0.466,24.1,23,1,5,9
1,2,2,0.369,23.2,24,1,5,9
1,2,2,0.386,21.4,1,2,6,9
1,2,2,0.393,21.1,2,2,6,9
1,2,2,0.376,20.7,3,2,6,9
1,1,2,0.363,19.6,4,2,6,9
1,1,2,0.358,18.3,5,2,6,9
1,2,3,0.452,17.8,6,2,6,9
2,3,4,0.707,17.2,7,2,6,9
2,3,4,0.689,16.9,8,2,6,9
3,4,6,0.847,16.8,9,2,6,9
3,5,6,0.91,17.8,10,2,6,9
3,5,7,0.992,20,11,2,6,9
3,5,7,1.028,22.5,12,2,6,9
3,5,7,1.042,24.1,13,2,6,9
3,5,7,1.028,26.2,14,2,6,9
3,5,7,1.037,26.5,15,2,6,9
3,5,7,0.996,27.8,16,2,6,9
3,5,7,1.014,27.7,17,2,6,9
3,5,7,1.006,28.9,18,2,6,9
3,5,7,0.999,28.2,19,2,6,9
3,5,7,0.956,27.2,20,2,6,9
3,5,7,0.947,25.6,21,2,6,9
2,3,4,0.77,23.9,22,2,6,9
1,2,3,0.517,23,23,2,6,9
1,2,2,0.411,22,24,2,6,9
1,2,2,0.389,21,1,3,7,9
1,1,2,0.355,18.2,2,3,7,9
1,1,2,0.339,17.3,3,3,7,9
1,1,1,0.328,16.2,4,3,7,9
1,1,1,0.332,13.9,5,3,7,9
1,2,2,0.366,12.5,6,3,7,9
2,3,4,0.686,11.8,7,3,7,9
2,3,4,0.728,11.6,8,3,7,9
3,5,6,0.889,13.5,9,3,7,9
3,5,6,0.925,19.2,10,3,7,9
3,5,7,0.967,22,11,3,7,9
3,5,7,1,25.3,12,3,7,9
3,5,7,1.011,28,13,3,7,9
3,5,7,1.032,29.1,14,3,7,9
3,5,7,1.047,30.7,15,3,7,9
3,5,7,1.031,31,16,3,7,9
3,5,7,1.046,31.7,17,3,7,9
3,5,7,1.073,31.6,18,3,7,9
3,5,7,1.033,30.3,19,3,7,9
3,5,7,1.009,30,20,3,7,9
3,5,7,0.952,27.4,21,3,7,9
2,3,4,0.749,23.1,22,3,7,9
1,2,3,0.482,21.3,23,3,7,9
1,2,2,0.4,19.3,24,3,7,9
1,2,2,0.372,15.8,1,4,8,9
1,1,2,0.356,14.6,2,4,8,9
1,1,2,0.358,16.9,3,4,8,9
1,2,2,0.366,17.6,4,4,8,9
1,1,2,0.362,18.3,5,4,8,9
1,2,3,0.452,17.6,6,4,8,9
2,3,4,0.675,17.7,7,4,8,9
2,3,4,0.692,17.3,8,4,8,9
3,4,6,0.845,15.5,9,4,8,9
3,5,7,0.956,19.9,10,4,8,9
3,5,7,1.043,21.5,11,4,8,9
3,5,7,1.049,24,12,4,8,9
3,5,7,1.083,26.6,13,4,8,9
3,5,7,1.125,28.8,14,4,8,9
3,5,7,1.103,30.6,15,4,8,9
3,5,7,1.034,30.9,16,4,8,9
3,5,7,1.028,31,17,4,8,9
3,5,7,1.025,31.3,18,4,8,9
3,5,7,1.022,30.4,19,4,8,9
3,5,7,0.989,29.8,20,4,8,9
3,5,6,0.923,23.5,21,4,8,9
2,3,4,0.719,19.2,22,4,8,9
1,2,3,0.486,17.9,23,4,8,9
1,2,2,0.4,16.9,24,4,8,9
1,2,2,0.378,16.1,1,5,9,9
1,1,2,0.363,15.3,2,5,9,9
1,1,1,0.333,14.6,3,5,9,9
1,1,1,0.316,16.6,4,5,9,9
1,1,1,0.314,15.8,5,5,9,9
1,2,2,0.391,14.7,6,5,9,9
2,3,3,0.666,14.9,7,5,9,9
2,3,4,0.687,12.9,8,5,9,9
3,4,6,0.844,13.4,9,5,9,9
3,5,6,0.91,19.1,10,5,9,9
3,5,7,0.957,23.4,11,5,9,9
3,5,7,1.022,26.4,12,5,9,9
3,5,7,0.999,28.6,13,5,9,9
3,5,7,1.083,29.9,14,5,9,9
3,5,7,1.081,30.4,15,5,9,9
3,5,7,1.051,31.2,16,5,9,9
3,5,7,1.063,31.9,17,5,9,9
